Product Status;Instrument Status;Instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;MIC Code;CCP eligible Code;Trading Model Type;Product Assignment Group;Product Assignment Group Description;Designated Sponsor Member ID;Designated Sponsor;Price Range Value;Price Range Percentage;Minimum Quote Size;Instrument Type;Tick Size 1;Upper Price Limit Max;Tick Size 2;Upper Price Limit 2;Tick Size 3;Upper Price Limit 3;Tick Size 4;Upper Price Limit 4;Tick Size 5;Upper Price Limit 5;Tick Size 6;Upper Price Limit 6;Tick Size 7;Upper Price Limit 7;Tick Size 8;Upper Price Limit 8;Tick Size 9;Upper Price Limit 9;Tick Size 10;Upper Price Limit 10;Tick Size 11;Upper Price Limit 11;Tick Size 12;Upper Price Limit 12;Tick Size 13;Upper Price Limit 13;Tick Size 14;Upper Price Limit 14;Tick Size 15;Upper Price Limit 15;Tick Size 16;Upper Price Limit 16;Tick Size 17;Upper Price Limit 17;Tick Size 18;Upper Price Limit 18;Tick Size 19;Upper Price Limit 19;Tick Size 20;Upper Price Limit 20;Number of Decimal Digits;Unit of Quotation;Market Segment;Market Segment Supplement;Clearing Location;Primary Market MIC Code;Reporting Market;Settlement Period;Settlement Currency;Closed Book Indicator;Market Imbalance Indicator;CUM/EX Indicator;Minimum Iceberg Total Volume;Minimum Iceberg Display Volume;EMDI Incremental A - Unnetted;EMDI Incremental A - Unnetted Port;EMDI Incremental B - Unnetted;EMDI Incremental B - Unnetted Port;EMDI Snapshot A - Unnetted;EMDI Snapshot A - Unnetted Port;EMDI Snapshot B - Unnetted;EMDI Snapshot B - Unnetted Port;EMDI Market Depth - Unnetted;EMDI Snapshot Recovery Time Interval - Unnetted;MDI Address A - Netted;MDI Port A - Netted;MDI Address B - Netted;MDI Port B - Netted;MDI Market Depth - Netted;MDI Market Depth Time Interval - Netted;MDI Recovery Time Interval - Netted;EOBI Incremental A;EOBI Incremental Port A;EOBI Incremental B;EOBI Incremental Port B;EOBI Snapshot A;EOBI Snapshot Port A;EOBI Snapshot B;EOBI Snapshot Port B;Market Maker Member ID;Market Maker;Regulatory Liquid Instrument;Pre-trade LIS Value;Partition ID;Multi CCP-eligible;Tick Size Band;Security Sub Type;Issue Date;Underlying;Maturity Date;Flat Indicator;Coupon Rate;Previous Coupon Payment Date;Next Coupon Payment Date;Pool Factor;Indexation Coefficient;Accrued Interest Calculation Method;Country Of Issue;Minimum Tradable Unit;In-Subscription;Strike Price;Minimum Order Quantity;Off-Book Reporting Market;Instrument Auction Type;Specialist Member ID;Specialist;Liquidity Provider User Group;Specialist User Group;Quoting Period Start;Quoting Period End;Currency;Warrant Type;First Trading Date;Last Trading Date;Deposit Type;Single Sided Quote Support;Liquidity Class;Cover Indicator;VolatilityCorridorOpeningAuction;VolatilityCorridorIntradayAuction;VolatilityCorridorClosingAuction;VolatilityCorridorContinuous;DisableOnBookTrading;Maximum Order Quantity;Maximum Order Value;Security Classification Value;MidpointTrading;Midpoint Execution VenueID
Active;Active;BNPPE-ESG GR.EU U.E.EOA;LU2244387887;382394;6506756;000A3CM2M;EGRE;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#;BNP PARIBAS ARBITRAGE SNC#;;1;4700;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-06-22;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;17176997;184000000;1;0;
Active;Active;UBSLFS-SW.I.SO.R. SFAA;LU2250132763;348959;6205851;000A2QJ83;CHSR;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;UBEFR#SOGFR#NEDAM#;UBS Europe SE#SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#;;2;3400;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XSWX;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-03-19;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;12537476;184000000;1;0;
Active;Active;XTR.MSCI WLD.SW 1DDLD;LU2263803533;344476;6180809;000DBX0RG;XWD1;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;GHCAT#BNAPA#SOGFR#;GHCO Europe Investment Services#BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#;;3;2300;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;1;50;2;100;5;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;46;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM;Jane Street Netherlands B.V;N;3000000.00000000;59;Y;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-03-08;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;7720772;169000000;1;0;
Active;Active;UBSLFS-SOL.CN TE. ADLA;LU2265794276;348960;6205852;000A2QJ9G;UIC2;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;UBEFR#SOGFR#;UBS Europe SE#SOCIETE GENERALE S.A. FRANKFURT#;;5;9400;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XSWX;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#WEBAM;Jane Street Netherlands B.V#WEBB TRADERS BV;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-03-19;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;34697341;184000000;1;0;
Active;Active;UBSLFS-SOL.CN TE. HEDG.AE;LU2265794946;348961;6205853;000A2QJ9P;UIC1;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;UBEFR#SOGFR#;UBS Europe SE#SOCIETE GENERALE S.A. FRANKFURT#;;5;11400;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;WEBAM;WEBB TRADERS BV;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-03-19;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;41856232;184000000;1;0;
Active;Active;AIS-AIMJSRIPAB UETFDREOHA;LU2269164310;328804;6058592;000A2QKHV;JARH;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#;;2;800;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-01-26;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;2872755;184000000;1;0;
Active;Active;XTA.DB BCOYS 1CDLA;LU2278080713;428873;7002667;000DBX0AA;XCMC;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;GHCAT#VFIDB#NEDAM#;GHCO Europe Investment Services#VIRTU FINANCIAL IRELAND LIMITED#FLOW TRADERS B.V.#;;3;4800;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;;;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-11-09;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;17850213;184000000;1;0;
Active;Active;HOMETOGO SE          EO 1;LU2290523658;339695;6118776;000A2QM3K;HTG;XETR;Y;Continuous;LUX0;BELGIEN NIEDERLANDE LUXEMBURG;MSEFR#ICFFR#;Morgan Stanley Europe SE#ICF BANK AG WERTPAPIERHANDELSBANK#;;10;2000;CS;0.0002;0.1;0.0005;0.2;1;0.5;2;1;5;2;0.01;5;0.02;10;0.05;20;0.1;50;0.2;100;0.5;200;1;500;2;1000;5;2000;10;5000;20;10000;50;20000;100;50000;200;9999999999.9999;;;4;Shares;45;;BOCCP;TGAT;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;BALFR;BAADER BANK AG;N;60000.00000000;56;Y;ESMA_LB2;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2022-09-16;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;33953488;73000000;1;0;
Active;Active;XTRA.MSCI EM AS.ESG 1DDLD;LU2296661775;344477;6180810;000A2QNNH;XMA1;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#;;3;2800;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-03-08;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;10394305;184000000;1;0;
Active;Active;AIS-A.I.US C. UEDRHEOD;LU2297533809;352380;6258484;000A2QN4F;UCRH;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;SOGFR#NEDAM#;SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#;;2;1300;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;1;50;2;100;5;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-03-26;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;4136074;169000000;1;0;
Active;Active;AIS-AMEOC0-1YE EOA;LU2300294316;352664;6267070;000A2QP8C;ECR1;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GHCAT#SOGFR#;GHCO Europe Investment Services#SOCIETE GENERALE S.A. FRANKFURT#;;2;1000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;1;50;2;100;5;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;BALFR#WEBAM;BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-03-30;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;3186755;169000000;1;0;
Active;Active;AIS-MEMASRIPAB UETFDRDLD;LU2300294589;403123;6737579;000A3CNFJ;SADA;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#;;2;1500;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-08-24;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;5338749;184000000;1;0;
Active;Active;AIS-A.MSCIJAPANESG ETFDIS;LU2300294746;360515;6307736;000A2QQC6;JUPI;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#;;2;1000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-04-20;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;3547329;184000000;1;0;
Active;Active;AIS-AM.PRIME EM DR UNHDLA;LU2300295123;414732;6860268;000A3CM5D;PRAM;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#;;2;2800;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#WEBAM;Jane Street Netherlands B.V#WEBB TRADERS BV;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-09-28;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;10411951;184000000;1;0;
Active;Active;BE-M.C.S.S.S10C UETFEO;LU2314312849;394455;6652790;000A3CT5A;9W1;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#;BNP PARIBAS ARBITRAGE SNC#;;3;8100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-07-27;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;29749393;184000000;1;0;
Active;Active;BE-M.C.S.S.S10C UC.ETF;LU2314312922;394456;6652791;000A3CT5B;9W1A;XETR;Y;Continuous;FDL0;ETF - CURRENCY USD;BNAPA#;BNP PARIBAS ARBITRAGE SNC#;;3;9200;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XPAR;XETA;2;USD;1;1;;10000.00000000;1.00000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM;Jane Street Netherlands B.V;N;3168600.00000000;57;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;USD;;2021-07-27;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;35321900;184000000;1;0;
Active;Active;TONIES SE            EO 1;LU2333563281;364408;6356244;000A3CM2W;TNIE;XETR;Y;Continuous;LUX0;BELGIEN NIEDERLANDE LUXEMBURG;SEYFR#HAUZI#;ODDO BHF SE#Hauck Aufhaeuser Lampe Privatbank AG#;0.24;;1087;CS;0.0002;0.1;0.0005;0.2;1;0.5;2;1;5;2;0.01;5;0.02;10;0.05;20;0.1;50;0.2;100;0.5;200;1;500;2;1000;5;2000;10;5000;20;10000;50;20000;100;50000;200;9999999999.9999;;;4;Shares;45;;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.13;59001;224.0.162.13;59001;224.0.160.12;59000;224.0.162.12;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.161;59001;224.0.162.161;59001;224.0.160.160;59000;224.0.162.160;59000;BALFR;BAADER BANK AG;N;100000.00000000;56;Y;ESMA_LB2;;;;;;;;;;;;;;N;;1;XETU;;;;;;;;EUR;;2022-08-25;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;10252808;73000000;1;0;
Active;Active;AIS-A.I.U.G.I-L DRH CEOA;LU2339917168;384332;6558253;000A3CPLL;UIFH;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;SOGFR#NEDAM#;SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#;;2;1100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;1;50;2;100;5;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;DRWFI#BALFR#WEBAM;DRW EUROPE B.V.#BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-06-24;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;3698192;169000000;1;0;
Active;Active;AIS-MEMEXCHELS U.ETF DRDL;LU2345046655;738041;10185757;000A3CR0S;EMXU;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#;;2;1200;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XLUX;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2023-10-31;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;4246480;184000000;1;0;
Active;Active;MUL AMU GO GREENB ETF ACC;LU2356220926;392159;6603560;000LYX9ZR;EAH;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;DRWFI#SOGFR#NEDAM#;DRW EUROPE B.V.#SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#;;1.5;13100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;1;50;2;100;5;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;46;DEL;BOCCP;XPAR;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;;;N;3000000.00000000;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-07-15;;GIROSAMMELVERWAHRUNG;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;21714550;169000000;1;0;
